,stuck,oob,success,dnf,not_progressing,lap_times,episode,pct_complete,total_time,total_distance,average_speed_kph,average_displacement_error,trajectory_efficiency,trajectory_admissibility,movement_smoothness,timestep/sec
1750,False,True,False,False,False,[],2751,0.3,9.84,45.14,16.51,1.41,0.179,0.782,6.243,8.84
1751,False,True,False,False,False,[],2752,1.3,20.78,145.81,25.26,2.22,0.215,0.835,8.199,8.76
1752,False,True,False,False,False,[],2753,1.9,33.5,219.73,23.62,2.12,0.024,0.807,8.924,8.63
1753,False,False,False,False,True,[],2754,0.1,34.07,14.66,1.55,0.58,0.0,1.0,7.17,8.78
1754,False,True,False,False,False,[],2755,0.7,20.63,85.75,14.96,1.81,0.195,0.895,8.322,8.73
1755,True,False,False,False,False,[],2756,0.0,25.11,2.4,0.34,0.87,0.0,1.0,6.251,8.56
1756,False,True,False,False,False,[],2757,0.3,15.37,47.14,11.04,1.23,0.181,0.879,7.206,8.78
1757,False,True,False,False,False,[],2758,2.1,36.22,241.04,23.96,2.77,0.016,0.824,9.158,8.78
1758,False,True,False,False,False,[],2759,0.4,11.76,43.76,13.39,1.57,0.005,0.759,6.226,8.76
1759,False,True,False,False,False,[],2760,0.4,10.04,51.17,18.35,1.77,0.135,0.741,7.088,8.77
1760,False,True,False,False,False,[],2761,0.2,8.21,23.6,10.35,1.53,0.0,0.731,5.786,8.77
1761,False,True,False,False,False,[],2762,0.2,7.55,23.36,11.14,1.65,0.013,0.678,5.459,8.74
1762,False,True,False,False,False,[],2763,0.4,9.47,42.5,16.16,2.02,0.134,0.729,6.513,8.77
1763,False,True,False,False,False,[],2764,0.2,6.74,29.69,15.87,2.41,0.183,0.601,6.378,8.76
1764,False,True,False,False,False,[],2765,0.7,11.91,77.17,23.33,2.34,0.214,0.732,7.542,8.4
1765,False,True,False,False,False,[],2766,0.3,7.19,34.3,17.18,1.85,0.208,0.745,5.55,8.77
1766,False,True,False,False,False,[],2767,0.2,8.25,27.32,11.92,1.61,0.173,0.835,6.058,8.73
1767,False,True,False,False,False,[],2768,0.2,7.68,21.02,9.86,1.4,0.164,0.792,5.869,8.73
1768,False,True,False,False,False,[],2769,0.5,17.01,58.03,12.28,2.14,0.015,0.768,7.717,8.76
1769,False,True,False,False,False,[],2770,0.3,14.21,45.5,11.53,1.71,0.013,0.82,6.475,8.73
1770,False,True,False,False,False,[],2771,0.2,7.05,28.37,14.49,1.84,0.016,0.748,6.294,8.8
1771,False,True,False,False,False,[],2772,0.8,18.73,87.2,16.76,2.22,0.009,0.865,8.147,8.76
1772,False,True,False,False,False,[],2773,0.3,7.98,35.84,16.17,1.93,0.192,0.708,6.475,8.78
1773,False,True,False,False,False,[],2774,0.5,11.44,66.12,20.8,2.8,0.002,0.572,5.641,8.65
1774,False,True,False,False,False,[],2775,0.2,7.97,29.14,13.17,2.02,0.022,0.641,6.009,8.78
1775,False,True,False,False,False,[],2776,0.9,12.94,100.28,27.9,3.13,0.2,0.719,6.023,8.81
1776,False,True,False,False,False,[],2777,0.5,9.51,53.99,20.44,1.95,0.033,0.737,5.881,8.83
1777,False,True,False,False,False,[],2778,1.0,14.19,110.51,28.04,1.37,0.228,0.8,7.731,8.81
1778,False,True,False,False,False,[],2779,1.3,18.4,151.41,29.63,1.67,0.203,0.842,7.431,8.81
1779,False,True,False,False,False,[],2780,0.5,11.62,58.48,18.12,1.33,0.211,0.778,6.28,8.35
1780,False,True,False,False,False,[],2781,1.9,25.43,213.0,30.16,2.31,0.219,0.797,8.3,8.73
1781,False,True,False,False,False,[],2782,0.2,8.61,27.58,11.53,2.19,0.19,0.676,5.726,8.82
1782,False,True,False,False,False,[],2783,0.3,8.72,32.46,13.4,1.5,0.223,0.718,5.82,8.72
1783,False,True,False,False,False,[],2784,0.8,14.88,92.7,22.42,1.32,0.199,0.877,6.15,8.73
1784,False,True,False,False,False,[],2785,0.5,14.03,60.28,15.47,1.79,0.004,0.82,7.135,8.77
1785,False,True,False,False,False,[],2786,0.5,11.12,55.19,17.87,3.44,0.106,0.716,7.534,8.72
1786,False,True,False,False,False,[],2787,0.7,13.81,80.03,20.86,1.22,0.218,0.871,5.582,8.76
1787,False,True,False,False,False,[],2788,0.9,17.99,100.74,20.16,2.2,0.219,0.841,8.282,8.78
1788,False,True,False,False,False,[],2789,0.3,6.73,31.03,16.59,2.09,0.182,0.683,5.503,8.76
1789,False,True,False,False,False,[],2790,0.2,5.92,28.17,17.13,1.31,0.219,0.758,5.189,8.78
1790,False,True,False,False,False,[],2791,0.2,5.46,21.59,14.22,1.56,0.149,0.713,4.569,8.78
1791,False,True,False,False,False,[],2792,0.2,7.22,29.51,14.72,1.82,0.105,0.748,6.15,8.73
1792,False,True,False,False,False,[],2793,0.4,13.3,42.47,11.49,1.35,0.001,0.778,7.09,8.79
1793,False,True,False,False,False,[],2794,0.2,7.11,26.71,13.53,1.45,0.169,0.72,6.062,8.73
1794,False,True,False,False,False,[],2795,0.2,9.02,25.68,10.25,1.86,0.132,0.809,5.928,8.76
1795,False,True,False,False,False,[],2796,0.2,7.15,20.29,10.22,1.24,0.001,0.817,5.515,8.82
1796,False,True,False,False,False,[],2797,0.1,9.16,18.18,7.14,1.26,0.001,0.842,5.735,8.84
1797,False,True,False,False,False,[],2798,0.2,5.65,21.9,13.95,2.09,0.153,0.653,4.977,8.67
1798,False,True,False,False,False,[],2799,0.2,8.81,28.63,11.69,1.43,0.207,0.722,6.29,8.74
1799,False,True,False,False,False,[],2800,0.4,12.34,42.79,12.48,1.47,0.007,0.763,7.01,8.35
1800,False,True,False,False,False,[],2801,0.4,12.52,43.12,12.4,1.66,0.012,0.768,7.457,8.79
1801,False,True,False,False,False,[],2802,0.3,13.79,47.36,12.37,1.77,0.179,0.844,6.112,8.7
1802,False,True,False,False,False,[],2803,1.8,25.87,201.85,28.09,1.48,0.229,0.884,8.185,8.77
1803,False,True,False,False,False,[],2804,0.6,12.84,69.73,19.55,2.32,0.002,0.812,7.622,8.72
1804,False,True,False,False,False,[],2805,0.2,7.34,23.09,11.32,1.71,0.003,0.664,4.856,8.72
1805,False,True,False,False,False,[],2806,0.4,14.3,50.89,12.81,1.14,0.2,0.82,7.008,8.81
1806,False,True,False,False,False,[],2807,1.1,23.96,132.46,19.9,1.84,0.002,0.832,8.667,8.81
1807,False,True,False,False,False,[],2808,0.2,5.92,19.05,11.59,2.15,0.183,0.69,5.572,8.79
1808,False,True,False,False,False,[],2809,0.2,6.95,20.25,10.49,1.45,0.004,0.691,5.308,8.05
1809,False,True,False,False,False,[],2810,0.2,7.3,24.61,12.14,2.29,0.176,0.672,5.874,8.77
1810,False,True,False,False,False,[],2811,0.2,6.72,22.96,12.29,1.88,0.173,0.634,4.617,8.77
1811,False,True,False,False,False,[],2812,0.4,11.82,41.8,12.73,0.98,0.087,0.831,6.953,8.8
1812,False,True,False,False,False,[],2813,0.3,11.73,33.62,10.32,1.77,0.021,0.705,6.713,8.78
1813,False,True,False,False,False,[],2814,0.2,9.5,25.26,9.57,1.98,0.0,0.689,6.133,8.73
1814,False,True,False,False,False,[],2815,0.3,10.93,36.1,11.9,1.96,0.001,0.713,6.647,8.79
1815,False,True,False,False,False,[],2816,1.7,33.08,197.4,21.48,1.95,0.053,0.918,8.832,8.77
1816,False,True,False,False,False,[],2817,0.3,8.92,41.81,16.87,2.29,0.163,0.776,6.083,8.74
1817,False,True,False,False,False,[],2818,0.5,8.8,52.26,21.38,2.36,0.17,0.659,7.075,8.75
1818,False,True,False,False,False,[],2819,0.3,8.42,44.37,18.96,1.53,0.187,0.766,5.88,8.19
1819,False,True,False,False,False,[],2820,1.9,31.16,219.05,25.31,1.02,0.188,0.864,9.105,8.79
1820,False,True,False,False,False,[],2821,0.3,9.83,36.3,13.29,2.19,0.177,0.713,6.951,8.74
1821,False,True,False,False,False,[],2822,2.0,32.0,225.89,25.42,3.02,0.212,0.881,9.107,8.78
1822,False,True,False,False,False,[],2823,0.4,10.01,42.65,15.34,2.41,0.002,0.667,7.118,8.79
1823,False,True,False,False,False,[],2824,0.4,10.91,49.89,16.46,1.35,0.06,0.855,5.677,8.8
1824,False,True,False,False,False,[],2825,0.2,7.25,24.68,12.25,1.58,0.017,0.825,6.224,8.82
1825,False,True,False,False,False,[],2826,0.4,12.22,52.19,15.38,2.12,0.196,0.865,6.535,8.76
1826,False,True,False,False,False,[],2827,0.3,21.59,32.56,5.43,2.08,0.0,0.724,6.927,8.76
1827,False,True,False,False,False,[],2828,1.8,23.23,207.53,32.15,1.63,0.222,0.878,7.962,8.74
1828,False,True,False,False,False,[],2829,0.3,7.31,35.11,17.29,1.74,0.111,0.782,6.271,8.75
1829,False,True,False,False,False,[],2830,0.3,6.91,31.77,16.56,1.88,0.145,0.744,5.772,8.83
1830,False,True,False,False,False,[],2831,0.5,9.54,54.14,20.44,1.17,0.216,0.733,6.468,8.81
1831,False,True,False,False,False,[],2832,0.7,12.62,83.83,23.91,1.63,0.152,0.837,7.455,8.32
1832,False,True,False,False,False,[],2833,0.2,6.62,27.84,15.13,2.39,0.167,0.654,5.273,8.76
1833,False,True,False,False,False,[],2834,0.3,8.8,36.0,14.72,2.1,0.029,0.678,6.542,8.75
1834,False,True,False,False,False,[],2835,0.2,4.92,24.42,17.88,2.24,0.186,0.696,5.614,8.75
1835,False,True,False,False,False,[],2836,0.2,5.47,24.61,16.19,2.42,0.211,0.614,5.308,8.77
1836,False,True,False,False,False,[],2837,0.3,8.01,32.48,14.6,1.48,0.187,0.794,6.251,8.86
1837,False,True,False,False,False,[],2838,0.5,15.43,65.25,15.23,2.04,0.186,0.809,6.233,8.75
1838,False,True,False,False,False,[],2839,0.4,10.46,47.44,16.33,0.96,0.031,0.822,6.822,8.8
1839,False,True,False,False,False,[],2840,0.3,9.02,39.05,15.58,1.2,0.172,0.777,5.402,8.76
1840,False,True,False,False,False,[],2841,1.6,25.11,178.59,25.6,1.61,0.215,0.866,8.61,8.8
1841,False,True,False,False,False,[],2842,0.4,8.05,41.77,18.67,1.05,0.209,0.796,6.112,7.95
1842,False,True,False,False,False,[],2843,0.7,14.5,84.31,20.93,1.16,0.076,0.821,6.247,8.76
1843,False,True,False,False,False,[],2844,0.2,4.85,18.35,13.61,2.35,0.149,0.689,4.825,8.66
1844,False,True,False,False,False,[],2845,0.5,11.31,51.88,16.52,2.52,0.192,0.827,6.659,8.75
1845,False,True,False,False,False,[],2846,0.6,14.84,70.06,16.99,0.87,0.074,0.873,7.726,8.76
1846,False,False,False,False,True,[],2847,0.1,33.84,13.84,1.47,1.2,0.001,1.0,6.624,8.83
1847,False,True,False,False,False,[],2848,0.4,10.88,47.39,15.68,2.06,0.173,0.728,7.046,8.73
1848,False,True,False,False,False,[],2849,0.2,7.74,26.85,12.49,2.12,0.177,0.68,6.074,8.78
1849,False,True,False,False,False,[],2850,0.2,6.05,23.77,14.13,1.91,0.164,0.696,5.0,8.75
1850,False,True,False,False,False,[],2851,0.3,9.15,47.53,18.69,1.55,0.107,0.808,6.11,8.85
1851,True,False,False,False,False,[],2852,0.0,12.73,0.57,0.16,0.57,0.003,1.0,5.44,8.95
1852,False,True,False,False,False,[],2853,0.5,9.04,56.74,22.6,1.04,0.203,0.775,5.542,8.74
1853,False,True,False,False,False,[],2854,0.4,8.58,45.48,19.07,1.79,0.19,0.74,5.33,8.74
1854,False,True,False,False,False,[],2855,0.1,4.01,16.98,15.26,2.67,0.164,0.625,5.286,8.74
1855,False,True,False,False,False,[],2856,0.4,8.3,42.71,18.54,2.65,0.099,0.666,6.237,8.8
1856,False,True,False,False,False,[],2857,0.8,12.88,88.87,24.83,2.22,0.204,0.812,6.486,8.38
1857,False,True,False,False,False,[],2858,0.4,8.81,48.47,19.82,1.67,0.205,0.84,6.095,8.74
1858,False,True,False,False,False,[],2859,0.3,9.33,46.06,17.77,1.32,0.191,0.807,4.719,8.79
1859,False,True,False,False,False,[],2860,0.6,10.68,64.31,21.68,0.98,0.197,0.792,5.614,8.8
1860,False,True,False,False,False,[],2861,0.2,7.5,28.53,13.7,1.98,0.189,0.819,5.721,8.67
1861,False,True,False,False,False,[],2862,3.4,41.68,394.56,34.08,2.55,0.233,0.778,8.859,8.64
1862,False,True,False,False,False,[],2863,1.6,24.86,188.6,27.32,1.58,0.214,0.904,8.028,8.77
1863,False,True,False,False,False,[],2864,0.4,7.79,42.78,19.78,1.99,0.252,0.787,6.365,8.73
1864,False,True,False,False,False,[],2865,1.5,19.18,166.96,31.34,1.33,0.222,0.863,7.827,8.76
1865,False,True,False,False,False,[],2866,0.3,7.79,47.06,21.76,1.29,0.243,0.828,6.208,8.73
1866,False,True,False,False,False,[],2867,0.9,13.9,101.16,26.2,1.93,0.001,0.845,7.169,8.78
1867,False,True,False,False,False,[],2868,1.0,11.95,109.83,33.09,2.17,0.217,0.763,6.936,8.79
1868,False,True,False,False,False,[],2869,0.4,7.64,41.33,19.47,1.62,0.006,0.756,5.509,8.77
1869,False,True,False,False,False,[],2870,0.3,6.97,30.77,15.88,1.47,0.174,0.811,4.781,8.75
1870,False,True,False,False,False,[],2871,0.2,5.24,19.82,13.62,1.87,0.153,0.792,4.209,8.78
1871,False,True,False,False,False,[],2872,0.2,6.49,23.05,12.79,1.53,0.168,0.675,5.313,8.63
1872,False,True,False,False,False,[],2873,0.2,6.17,22.11,12.9,1.97,0.18,0.759,5.736,8.76
1873,False,True,False,False,False,[],2874,0.7,20.09,85.26,15.28,2.01,0.192,0.87,8.3,8.76
1874,False,True,False,False,False,[],2875,0.5,9.24,66.93,26.06,1.33,0.225,0.748,7.141,8.76
1875,False,True,False,False,False,[],2876,0.5,11.78,59.7,18.24,1.38,0.005,0.802,7.237,8.4
1876,False,True,False,False,False,[],2877,0.7,11.68,81.28,25.04,1.59,0.22,0.759,6.154,8.73
1877,False,True,False,False,False,[],2878,0.5,10.56,52.61,17.94,1.72,0.179,0.728,6.906,8.81
1878,False,True,False,False,False,[],2879,0.3,9.45,31.07,11.84,2.01,0.168,0.731,6.411,8.79
1879,False,True,False,False,False,[],2880,2.5,52.34,280.03,19.26,2.86,0.186,0.593,9.573,8.66
1880,False,True,False,False,False,[],2881,0.4,15.0,50.32,12.07,1.58,0.007,0.751,7.183,8.8
1881,False,True,False,False,False,[],2882,0.6,18.69,70.61,13.6,0.81,0.014,0.887,8.052,8.78
1882,False,True,False,False,False,[],2883,0.9,22.7,105.06,16.66,1.3,0.04,0.744,8.125,8.81
1883,False,True,False,False,False,[],2884,0.3,10.38,38.77,13.45,2.44,0.018,0.765,6.66,8.77
1884,False,True,False,False,False,[],2885,0.2,8.65,22.97,9.56,1.66,0.019,0.804,5.692,8.79
1885,False,True,False,False,False,[],2886,0.5,10.94,61.09,20.1,2.1,0.188,0.727,6.777,8.68
1886,False,True,False,False,False,[],2887,0.2,7.32,27.64,13.59,1.22,0.176,0.824,5.133,8.74
1887,False,True,False,False,False,[],2888,0.3,9.58,35.32,13.27,1.41,0.003,0.755,6.674,8.77
1888,False,True,False,False,False,[],2889,0.2,6.51,29.66,16.41,1.36,0.169,0.706,5.737,8.76
1889,False,True,False,False,False,[],2890,0.2,6.05,25.54,15.21,2.06,0.186,0.591,5.917,8.77
1890,False,True,False,False,False,[],2891,0.5,10.78,54.16,18.09,1.22,0.19,0.797,7.401,8.82
1891,False,True,False,False,False,[],2892,2.0,29.31,223.67,27.47,1.65,0.216,0.892,8.95,8.77
1892,False,True,False,False,False,[],2893,0.3,6.24,30.87,17.8,2.01,0.195,0.731,5.676,8.81
1893,False,True,False,False,False,[],2894,0.5,13.94,53.56,13.83,1.35,0.001,0.8,7.482,8.75
1894,False,True,False,False,False,[],2895,1.3,26.22,149.32,20.5,1.83,0.001,0.84,8.886,8.77
1895,False,True,False,False,False,[],2896,0.2,7.42,27.17,13.18,2.33,0.034,0.675,5.88,8.76
1896,False,True,False,False,False,[],2897,0.9,19.4,101.11,18.77,2.16,0.153,0.846,7.6,8.76
1897,False,True,False,False,False,[],2898,0.2,8.19,27.3,12.0,1.82,0.015,0.764,6.563,8.79
1898,False,True,False,False,False,[],2899,0.2,7.32,27.28,13.41,1.94,0.198,0.626,6.067,8.74
1899,False,True,False,False,False,[],2900,1.5,34.12,163.57,17.26,2.62,0.062,0.9,9.133,8.76
1900,False,True,False,False,False,[],2901,0.3,7.2,30.6,15.3,1.91,0.184,0.82,6.067,8.75
1901,False,True,False,False,False,[],2902,0.2,5.71,21.89,13.8,2.29,0.209,0.649,5.086,8.75
1902,False,True,False,False,False,[],2903,0.2,4.99,23.15,16.71,1.58,0.153,0.701,5.585,8.82
1903,False,True,False,False,False,[],2904,0.6,12.28,75.0,21.98,1.2,0.184,0.764,6.419,8.79
1904,False,True,False,False,False,[],2905,0.7,11.16,76.89,24.8,1.26,0.151,0.854,6.699,8.69
1905,False,True,False,False,False,[],2906,0.9,15.96,104.08,23.48,3.14,0.197,0.811,8.061,8.77
1906,False,True,False,False,False,[],2907,1.0,15.75,114.19,26.11,2.78,0.172,0.829,7.437,8.26
1907,False,True,False,False,False,[],2908,0.4,9.6,52.0,19.51,2.56,0.046,0.847,5.707,8.75
1908,False,True,False,False,False,[],2909,0.7,12.36,77.25,22.5,1.73,0.214,0.835,7.599,8.82
1909,False,True,False,False,False,[],2910,0.4,9.39,51.33,19.67,2.08,0.201,0.777,7.09,8.73
1910,False,True,False,False,False,[],2911,0.2,7.38,26.52,12.93,2.79,0.188,0.672,5.779,8.67
1911,False,True,False,False,False,[],2912,0.4,16.48,51.61,11.27,2.37,0.01,0.704,6.889,8.5
1912,False,True,False,False,False,[],2913,1.8,41.34,203.17,17.69,2.35,0.008,0.862,8.435,8.81
1913,False,True,False,False,False,[],2914,0.2,6.11,25.87,15.23,2.56,0.197,0.669,5.982,8.83
1914,False,True,False,False,False,[],2915,0.4,10.45,41.39,14.25,2.44,0.185,0.723,7.001,8.7
1915,False,True,False,False,False,[],2916,0.3,6.17,29.47,17.18,2.61,0.199,0.668,5.552,8.75
1916,False,True,False,False,False,[],2917,0.4,14.51,44.26,10.98,1.35,0.001,0.783,6.929,8.76
1917,False,True,False,False,False,[],2918,0.5,9.41,57.45,21.98,1.33,0.184,0.777,6.853,8.82
1918,False,True,False,False,False,[],2919,0.2,4.4,20.39,16.68,2.18,0.168,0.679,5.045,8.87
1919,False,True,False,False,False,[],2920,0.3,7.74,32.75,15.24,2.13,0.102,0.659,6.184,8.79
1920,False,True,False,False,False,[],2921,0.2,6.46,24.01,13.38,1.48,0.082,0.773,5.751,8.82
1921,False,True,False,False,False,[],2922,0.7,18.1,74.26,14.77,1.79,0.174,0.808,7.437,8.34
1922,False,True,False,False,False,[],2923,0.4,13.25,53.21,14.45,2.81,0.195,0.561,5.817,8.07
1923,False,True,False,False,False,[],2924,0.2,7.76,29.89,13.87,1.32,0.193,0.755,6.028,8.76
1924,False,True,False,False,False,[],2925,0.2,6.1,27.28,16.1,1.47,0.186,0.755,5.958,8.85
1925,False,True,False,False,False,[],2926,0.2,5.9,27.94,17.04,2.05,0.177,0.66,6.01,8.81
1926,False,True,False,False,False,[],2927,0.2,5.33,24.37,16.47,1.69,0.18,0.707,4.945,8.82
1927,False,True,False,False,False,[],2928,0.3,8.06,36.35,16.24,1.58,0.132,0.712,6.493,8.81
1928,False,True,False,False,False,[],2929,0.8,14.04,92.99,23.84,2.68,0.198,0.73,7.226,8.62
1929,False,True,False,False,False,[],2930,0.2,8.1,25.38,11.28,1.51,0.004,0.687,4.957,8.77
1930,False,True,False,False,False,[],2931,0.2,7.61,25.7,12.15,2.04,0.198,0.727,6.211,8.8
1931,False,False,False,False,True,[],2932,0.3,34.09,32.66,3.45,0.65,0.001,1.0,7.325,8.77
1932,False,False,False,False,True,[],2933,0.3,34.57,38.04,3.96,2.32,0.0,1.0,7.673,8.65
1933,False,True,False,False,False,[],2934,0.3,10.81,35.65,11.87,1.37,0.006,0.794,6.662,8.69
1934,False,True,False,False,False,[],2935,0.4,11.59,49.71,15.44,2.0,0.206,0.83,6.096,8.8
1935,False,True,False,False,False,[],2936,0.2,7.44,24.68,11.94,2.01,0.016,0.823,6.726,8.73
1936,False,True,False,False,False,[],2937,0.3,7.97,32.27,14.58,1.81,0.185,0.759,6.196,8.78
1937,False,True,False,False,False,[],2938,0.3,12.65,34.93,9.94,1.9,0.009,0.645,6.738,8.78
1938,False,True,False,False,False,[],2939,0.4,15.48,56.4,13.12,2.6,0.173,0.626,5.781,8.79
1939,False,True,False,False,False,[],2940,0.2,11.92,26.24,7.93,2.08,0.005,0.649,6.94,8.72
1940,False,True,False,False,False,[],2941,0.2,7.32,26.71,13.14,2.67,0.173,0.669,5.608,8.74
1941,False,True,False,False,False,[],2942,0.2,9.69,26.33,9.78,1.88,0.006,0.676,6.302,8.77
1942,False,True,False,False,False,[],2943,1.3,77.77,152.7,7.07,1.41,0.001,0.67,9.414,8.71
1943,False,True,False,False,False,[],2944,0.2,10.72,24.1,8.09,2.0,0.163,0.727,6.333,8.77
1944,False,True,False,False,False,[],2945,0.3,17.99,48.76,9.76,1.79,0.125,0.805,7.346,8.56
1945,False,True,False,False,False,[],2946,0.4,9.66,41.18,15.34,2.9,0.199,0.735,6.387,8.8
1946,False,True,False,False,False,[],2947,0.3,15.76,47.37,10.82,1.19,0.178,0.851,6.385,8.82
1947,False,True,False,False,False,[],2948,1.4,34.57,156.66,16.31,2.42,0.073,0.899,8.227,8.79
1948,False,True,False,False,False,[],2949,1.2,25.88,134.39,18.69,1.96,0.146,0.886,8.75,8.66
1949,False,True,False,False,False,[],2950,0.7,18.15,80.2,15.91,1.39,0.179,0.823,7.187,8.82
1950,False,True,False,False,False,[],2951,0.2,8.64,25.91,10.79,1.68,0.201,0.67,6.441,8.79
1951,False,True,False,False,False,[],2952,1.9,22.92,214.13,33.63,1.73,0.226,0.778,8.281,8.81
1952,False,True,False,False,False,[],2953,1.1,16.31,126.35,27.88,1.75,0.186,0.636,7.386,8.83
1953,False,True,False,False,False,[],2954,0.4,8.79,49.95,20.45,2.24,0.21,0.773,6.558,8.76
1954,False,True,False,False,False,[],2955,0.4,9.52,47.39,17.92,1.27,0.199,0.78,6.494,8.82
1955,False,True,False,False,False,[],2956,0.4,8.48,44.39,18.85,1.43,0.188,0.769,6.844,8.73
1956,False,True,False,False,False,[],2957,0.3,14.21,38.76,9.82,1.41,0.116,0.798,7.107,8.73
1957,False,True,False,False,False,[],2958,0.2,6.94,27.34,14.19,1.81,0.153,0.715,5.119,8.79
1958,False,True,False,False,False,[],2959,0.3,7.57,31.25,14.86,1.92,0.008,0.669,6.287,8.72
1959,False,True,False,False,False,[],2960,0.3,7.81,30.96,14.27,1.31,0.187,0.792,5.762,8.71
1960,False,True,False,False,False,[],2961,0.4,9.18,48.58,19.06,1.64,0.194,0.844,5.491,8.83
1961,False,True,False,False,False,[],2962,0.5,11.0,57.74,18.89,1.72,0.21,0.695,6.059,8.82
1962,False,True,False,False,False,[],2963,0.2,5.59,26.85,17.3,2.57,0.219,0.619,5.832,8.77
1963,False,True,False,False,False,[],2964,0.5,15.41,62.1,14.51,1.38,0.002,0.83,6.982,8.76
1964,False,True,False,False,False,[],2965,0.7,18.64,77.88,15.04,1.47,0.006,0.846,7.61,8.8
1965,False,True,False,False,False,[],2966,0.3,12.27,34.91,10.24,2.34,0.002,0.717,7.088,9.05
1966,False,True,False,False,False,[],2967,0.3,8.65,30.99,12.9,1.13,0.155,0.838,5.382,8.79
1967,False,True,False,False,False,[],2968,0.4,10.8,50.3,16.77,1.9,0.181,0.747,5.554,8.43
1968,False,True,False,False,False,[],2969,1.1,16.05,126.27,28.31,1.62,0.221,0.794,8.218,8.78
1969,False,True,False,False,False,[],2970,0.6,10.84,74.87,24.86,1.28,0.212,0.854,7.043,8.76
1970,False,True,False,False,False,[],2971,0.2,5.34,21.32,14.38,1.88,0.165,0.709,4.268,8.81
1971,False,True,False,False,False,[],2972,0.2,5.57,21.83,14.11,1.28,0.018,0.799,4.739,8.8
1972,False,True,False,False,False,[],2973,0.2,5.81,25.05,15.51,1.61,0.17,0.758,5.843,8.77
1973,False,True,False,False,False,[],2974,0.2,5.87,22.02,13.51,1.41,0.011,0.721,4.511,8.69
1974,False,True,False,False,False,[],2975,0.8,20.73,89.39,15.52,1.56,0.001,0.754,7.667,8.78
1975,False,True,False,False,False,[],2976,0.2,8.09,27.95,12.43,2.03,0.104,0.737,5.779,8.77
1976,False,True,False,False,False,[],2977,0.4,10.99,48.85,16.0,1.79,0.173,0.795,7.196,8.83
1977,False,True,False,False,False,[],2978,0.4,13.98,46.11,11.87,1.78,0.153,0.694,7.363,8.58
1978,False,True,False,False,False,[],2979,0.5,33.72,60.47,6.46,1.1,0.004,0.847,7.896,8.81
1979,False,False,False,False,True,[],2980,0.1,34.12,11.05,1.17,0.56,0.0,1.0,6.778,8.76
1980,False,True,False,False,False,[],2981,1.4,49.9,161.21,11.63,1.77,0.015,0.882,9.217,8.7
1981,False,True,False,False,False,[],2982,0.9,28.57,106.09,13.37,2.26,0.001,0.705,7.46,8.82
1982,False,True,False,False,False,[],2983,0.3,12.35,48.37,14.1,1.57,0.172,0.808,6.627,8.74
1983,False,False,False,False,True,[],2984,0.1,34.45,13.01,1.36,0.57,0.0,1.0,7.34,8.68
1984,False,True,False,False,False,[],2985,1.0,17.8,108.41,21.93,2.83,0.204,0.788,7.805,8.76
1985,False,True,False,False,False,[],2986,0.4,10.87,47.83,15.84,2.58,0.189,0.796,7.177,8.83
1986,False,True,False,False,False,[],2987,0.3,7.99,36.59,16.48,1.5,0.201,0.763,5.559,8.76
1987,False,True,False,False,False,[],2988,0.6,17.62,68.07,13.91,1.29,0.0,0.82,7.508,8.46
1988,False,True,False,False,False,[],2989,0.2,6.4,28.37,15.96,1.4,0.184,0.731,6.158,8.75
1989,False,True,False,False,False,[],2990,0.2,5.95,27.26,16.49,1.48,0.003,0.723,4.924,8.74
